drug1,pubchem_id1,drug2,pubchem_id2,cell,label
Pazopanib hydrochloride,11525740,Co-V,40926,BT549,1
Pazopanib hydrochloride,11525740,IMIQUIMOD,57469,BT549,0
Pazopanib hydrochloride,11525740,EXEMESTANE,60198,BT549,0
Pazopanib hydrochloride,11525740,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Pazopanib hydrochloride,11525740,23541-50-6,62770,BT549,0
Pazopanib hydrochloride,11525740,Zoledronic acid,68740,BT549,1
Pazopanib hydrochloride,11525740,Dexrazoxane,71384,BT549,0
Pazopanib hydrochloride,11525740,Bendamustine hydrochloride,77082,BT549,1
Pazopanib hydrochloride,11525740,7803-88-5,96312,BT549,1
Pazopanib hydrochloride,11525740,Fulvestrant,104741,BT549,1
Pazopanib hydrochloride,11525740,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Pazopanib hydrochloride,11525740,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Pazopanib hydrochloride,11525740,Gefitinib,123631,BT549,0
Pazopanib hydrochloride,11525740,methotrexate,126941,BT549,0
Pazopanib hydrochloride,11525740,Abiraterone,132971,BT549,1
Pazopanib hydrochloride,11525740,Pralatrexate,148121,BT549,0
Pazopanib hydrochloride,11525740,docetaxel,148124,HS578T,0
Pazopanib hydrochloride,11525740,MITHRAMYCIN,163659,BT549,1
Pazopanib hydrochloride,11525740,Erlotinib hydrochloride,176871,BT549,1
Pazopanib hydrochloride,11525740,Lapatinib,208908,BT549,1
Pazopanib hydrochloride,11525740,Sorafenib,216239,BT549,1
Pazopanib hydrochloride,11525740,Lenalidomide,216326,BT549,0
Pazopanib hydrochloride,11525740,Vinblastine sulfate,241902,BT549,0
Pazopanib hydrochloride,11525740,Vincristine sulfate,249332,BT549,0
Pazopanib hydrochloride,11525740,CHEMBL277800,354624,BT549,0
Pazopanib hydrochloride,11525740,122111-05-1,356653,BT549,0
Pazopanib hydrochloride,11525740,Bortezomib,387447,BT549,0
Pazopanib hydrochloride,11525740,158798-73-3,400633,BT549,1
Pazopanib hydrochloride,11525740,cis-Platin,441203,BT549,1
Pazopanib hydrochloride,11525740,Retinoic acid,444795,BT549,1
Pazopanib hydrochloride,11525740,NSC-127716,451668,BT549,0
Pazopanib hydrochloride,11525740,teniposide,452548,BT549,0
Pazopanib hydrochloride,11525740,Antibiotic AD 32,454216,BT549,0
Pazopanib hydrochloride,11525740,actinomycin D,457193,BT549,1
Pazopanib hydrochloride,11525740,Nilotinib,644241,BT549,1
Pazopanib hydrochloride,11525740,6-Mercaptopurine,667490,BT549,0
Pazopanib hydrochloride,11525740,6-Thioguanine,2723601,BT549,0
Pazopanib hydrochloride,11525740,Tamoxifen citrate,2733525,BT549,1
Pazopanib hydrochloride,11525740,Dasatinib,3062316,BT549,1
Pazopanib hydrochloride,11525740,Vandetanib,3081361,BT549,1
Pazopanib hydrochloride,11525740,Antibiotic AY 22989,5284616,BT549,0
Pazopanib hydrochloride,11525740,Sunitinib,5329102,BT549,0
Pazopanib hydrochloride,11525740,Romidepsin,5352062,BT549,0
Pazopanib hydrochloride,11525740,bleomycin,5360373,BT549,0
Pazopanib hydrochloride,11525740,NSC733504,6442177,BT549,0
Pazopanib hydrochloride,11525740,Ixabepilone,6445540,BT549,0
Pazopanib hydrochloride,11525740,Axitinib,6450551,BT549,0
Pazopanib hydrochloride,11525740,CABAZITAXEL,9854073,BT549,0
Pazopanib hydrochloride,11525740,Melphalan hydrochloride,9927978,BT549,0
Pazopanib hydrochloride,11525740,Crizotinib,11626560,BT549,0
Pazopanib hydrochloride,11525740,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Pazopanib hydrochloride,11525740,Vismodegib,24776445,BT549,1
Pazopanib hydrochloride,11525740,Ruxolitinib,25126798,BT549,1
Pazopanib hydrochloride,11525740,Navelbine ditartrate (TN),25136944,BT549,0
Pazopanib hydrochloride,11525740,Vemurafenib,42611257,BT549,1
Pazopanib hydrochloride,11525740,Emcyt (Pharmacia),54611422,BT549,0
Pazopanib hydrochloride,11525740,dacarbazine,135398738,BT549,0
Pazopanib hydrochloride,11525740,allopurinol,135401907,BT549,1
Pazopanib hydrochloride,11525740,Pemetrexed,135410875,BT549,0
Crizotinib,11626560,CHEMBL17639,1546,BT549,0
Crizotinib,11626560,"Azacytidine, 5-",1805,BT549,0
Crizotinib,11626560,altretamine,2123,BT549,0
Crizotinib,11626560,amifostine,2141,BT549,0
Crizotinib,11626560,anastrozole,2187,BT549,0
Crizotinib,11626560,busulfan,2478,BT549,0
Crizotinib,11626560,carmustine,2578,BT549,0
Crizotinib,11626560,celecoxib,2662,BT549,1
Crizotinib,11626560,chlorambucil,2708,BT549,0
Crizotinib,11626560,cyclophosphamide,2907,BT549,0
Crizotinib,11626560,Fludarabine Base,3367,BT549,0
Crizotinib,11626560,5-Fluorouracil,3385,BT549,0
Crizotinib,11626560,hydroxyurea,3657,BT549,0
Crizotinib,11626560,NSC256439,3685,BT549,0
Crizotinib,11626560,ifosfamide,3690,BT549,1
Crizotinib,11626560,letrozole,3902,BT549,1
Crizotinib,11626560,lomustine,3950,BT549,1
Crizotinib,11626560,methoxsalen,4114,BT549,1
Crizotinib,11626560,mitotane,4211,BT549,1
Crizotinib,11626560,mitoxantrone,4212,BT549,0
Crizotinib,11626560,pipobroman,4842,BT549,0
Crizotinib,11626560,raloxifene,5035,BT549,1
Crizotinib,11626560,Imatinib,5291,BT549,0
Crizotinib,11626560,Vorinostat,5311,BT549,0
Crizotinib,11626560,temozolomide,5394,BT549,0
Crizotinib,11626560,thalidomide,5426,BT549,1
Crizotinib,11626560,thiotepa,5453,BT549,0
Crizotinib,11626560,mitomycin C,5746,BT549,0
Crizotinib,11626560,5-Fluoro-2'-deoxyuridine,5790,BT549,0
Crizotinib,11626560,55-86-7,5935,BT549,0
Crizotinib,11626560,Uramustine,6194,BT549,0
Crizotinib,11626560,Quinacrine hydrochloride,6239,BT549,1
Crizotinib,11626560,CYTARABINE HYDROCHLORIDE,6252,BT549,0
Crizotinib,11626560,Procarbazine hydrochloride,9703,BT549,0
Crizotinib,11626560,MEGESTROL ACETATE,11683,BT549,0
Crizotinib,11626560,Zanosar,29327,BT549,0
Crizotinib,11626560,ADM hydrochloride,32874,BT549,0
Crizotinib,11626560,paclitaxel,36314,BT549,0
Crizotinib,11626560,Vepesid J,36462,BT549,0
Crizotinib,11626560,Carboplatinum,38904,BT549,1
Crizotinib,11626560,Co-V,40926,BT549,1
Crizotinib,11626560,IMIQUIMOD,57469,BT549,0
Crizotinib,11626560,EXEMESTANE,60198,BT549,0
Crizotinib,11626560,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Crizotinib,11626560,23541-50-6,62770,BT549,0
Crizotinib,11626560,Zoledronic acid,68740,BT549,1
Crizotinib,11626560,Dexrazoxane,71384,BT549,0
Crizotinib,11626560,Bendamustine hydrochloride,77082,BT549,0
Crizotinib,11626560,7803-88-5,96312,BT549,1
Crizotinib,11626560,Fulvestrant,104741,BT549,1
Crizotinib,11626560,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Crizotinib,11626560,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Crizotinib,11626560,Gefitinib,123631,BT549,1
Crizotinib,11626560,methotrexate,126941,BT549,0
Crizotinib,11626560,Abiraterone,132971,BT549,1
Crizotinib,11626560,Pralatrexate,148121,BT549,0
Crizotinib,11626560,docetaxel,148124,BT549,0
Crizotinib,11626560,MITHRAMYCIN,163659,BT549,1
Crizotinib,11626560,Erlotinib hydrochloride,176871,BT549,1
Crizotinib,11626560,Lapatinib,208908,BT549,0
Crizotinib,11626560,Sorafenib,216239,BT549,0
Crizotinib,11626560,Lenalidomide,216326,BT549,1
Crizotinib,11626560,Vinblastine sulfate,241902,BT549,0
Crizotinib,11626560,Vincristine sulfate,249332,BT549,0
Crizotinib,11626560,CHEMBL277800,354624,BT549,0
Crizotinib,11626560,122111-05-1,356653,BT549,0
Crizotinib,11626560,Bortezomib,387447,BT549,0
Crizotinib,11626560,158798-73-3,400633,BT549,1
Crizotinib,11626560,cis-Platin,441203,BT549,0
Crizotinib,11626560,Retinoic acid,444795,BT549,0
Crizotinib,11626560,NSC-127716,451668,BT549,0
Crizotinib,11626560,teniposide,452548,BT549,0
Crizotinib,11626560,Antibiotic AD 32,454216,BT549,0
Crizotinib,11626560,actinomycin D,457193,BT549,1
Crizotinib,11626560,Nilotinib,644241,BT549,0
Crizotinib,11626560,6-Mercaptopurine,667490,BT549,0
Crizotinib,11626560,6-Thioguanine,2723601,BT549,0
Crizotinib,11626560,Tamoxifen citrate,2733525,BT549,0
Crizotinib,11626560,Dasatinib,3062316,BT549,1
Crizotinib,11626560,Vandetanib,3081361,BT549,0
Crizotinib,11626560,Antibiotic AY 22989,5284616,BT549,0
Crizotinib,11626560,Sunitinib,5329102,BT549,0
Crizotinib,11626560,Romidepsin,5352062,BT549,0
Crizotinib,11626560,bleomycin,5360373,BT549,0
Crizotinib,11626560,NSC733504,6442177,BT549,0
Crizotinib,11626560,Ixabepilone,6445540,BT549,0
Crizotinib,11626560,Axitinib,6450551,BT549,1
Crizotinib,11626560,CABAZITAXEL,9854073,BT549,0
Crizotinib,11626560,Melphalan hydrochloride,9927978,BT549,0
Crizotinib,11626560,Pazopanib hydrochloride,11525740,BT549,1
Crizotinib,11626560,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Crizotinib,11626560,Vismodegib,24776445,BT549,0
Crizotinib,11626560,Ruxolitinib,25126798,BT549,0
Crizotinib,11626560,Navelbine ditartrate (TN),25136944,BT549,0
Crizotinib,11626560,Vemurafenib,42611257,BT549,1
Crizotinib,11626560,Emcyt (Pharmacia),54611422,BT549,0
Crizotinib,11626560,dacarbazine,135398738,BT549,0
Crizotinib,11626560,allopurinol,135401907,BT549,0
Crizotinib,11626560,Pemetrexed,135410875,BT549,1
Trametinib,11707110,957054-30-7,17755052,KPL1,1
Trametinib,11707110,AZD2014,25262792,KPL1,1
Buparlisib,16654980,Selumetinib,10127622,BT549,1
Buparlisib,16654980,AZD2014,25262792,BT549,0
AZD1480,16659841,chloroquine,2719,KPL1,1
AZD1480,16659841,Entinostat,4261,KPL1,1
AZD1480,16659841,Vorinostat,5311,KPL1,1
AZD1480,16659841,5-azacytidine,9444,KPL1,1
AZD1480,16659841,Fulvestrant,104741,KPL1,1
AZD1480,16659841,Perifosine,148177,KPL1,0
AZD1480,16659841,Lonafarnib,148195,KPL1,1
AZD1480,16659841,Enzastaurin,176167,KPL1,0
AZD1480,16659841,Bortezomib,387447,KPL1,1
AZD1480,16659841,4-Hydroxytamoxifen,449459,KPL1,1
AZD1480,16659841,tamoxifen,2733526,KPL1,1
AZD1480,16659841,"001, RAD",6442177,KPL1,0
AZD1480,16659841,Temsirolimus,6918289,KPL1,0
AZD1480,16659841,Regorafenib,11167602,KPL1,0
AZD1480,16659841,781661-94-7,11178236,KPL1,0
AZD1480,16659841,Tivantinib,11494412,KPL1,0
AZD1480,16659841,Deforolimus,11520894,KPL1,0
AZD1480,16659841,Carfilzomib,11556711,KPL1,1
AZD1480,16659841,Idelalisib,11625818,KPL1,1
AZD1480,16659841,Crizotinib,11626560,KPL1,1
AZD1480,16659841,RAF265,11656518,KPL1,0
AZD1480,16659841,Trametinib,11707110,KPL1,0
AZD1480,16659841,GDC-0879,11717001,KPL1,0
AZD1480,16659841,Onalespib,11955716,KPL1,1
AZD1480,16659841,803712-79-0,16681698,KPL1,0
AZD1480,16659841,946128-88-7,16719221,KPL1,0
AZD1480,16659841,Pevonedistat,16720766,KPL1,0
AZD1480,16659841,PF-04217903,17754438,KPL1,0
AZD1480,16659841,MK-1775,24856436,KPL1,1
AZD1480,16659841,MK-2206,24964624,KPL1,1
AZD1480,16659841,Navitoclax,24978538,KPL1,0
AZD1480,16659841,PF-04691502,25033539,KPL1,1
AZD1480,16659841,1224844-38-5,45375953,KPL1,1
AZD1480,16659841,XL765,49867926,KPL1,0
AZD1480,16659841,RO4929097,49867930,KPL1,1
AZD1480,16659841,SCHEMBL20501483,135330301,KPL1,0
AZ12419304,16750158,Selumetinib,10127622,KPL1,1
AZ12419304,16750158,Trametinib,11707110,KPL1,1
957054-30-7,17755052,NSC169534,1691,A549,0
957054-30-7,17755052,topotecan,60700,A549,1
957054-30-7,17755052,Selumetinib,10127622,BT549,1
957054-30-7,17755052,MK-2206,24964624,KPL1,1
957054-30-7,17755052,AZD5363,25227436,KPL1,0
957054-30-7,17755052,AZD2014,25262792,BT549,1
957054-30-7,17755052,HG-14-10-04,56655374,A549,1
957054-30-7,17755052,CHEMBL3103192,56946894,A549,0
BI605906,23652660,10058-F4,1271002,MDAMB468,0
BI605906,23652660,Stattic,2779853,MDAMB468,0
BI605906,23652660,301836-43-1,6419753,MDAMB468,0
BI605906,23652660,SB-505124,9858940,MDAMB468,0
BI605906,23652660,SF1670,9926586,MDAMB468,1
BI605906,23652660,GSK429286A,11373846,MDAMB468,1
BI605906,23652660,Ruxolitinib,25126798,MDAMB468,0
BI605906,23652660,PRT062607,44462758,MDAMB468,0
BI605906,23652660,GSK2334470,46215815,MDAMB468,0
Olaparib,23725625,chloroquine,2719,KPL1,0
Olaparib,23725625,Entinostat,4261,KPL1,1
Olaparib,23725625,Vorinostat,5311,KPL1,1
Olaparib,23725625,5-azacytidine,9444,KPL1,0
Olaparib,23725625,Fulvestrant,104741,KPL1,1
Olaparib,23725625,Perifosine,148177,KPL1,0
Olaparib,23725625,Lonafarnib,148195,KPL1,1
Olaparib,23725625,Enzastaurin,176167,KPL1,0
Olaparib,23725625,Bortezomib,387447,KPL1,1
Olaparib,23725625,4-Hydroxytamoxifen,449459,KPL1,1
Olaparib,23725625,tamoxifen,2733526,KPL1,0
Olaparib,23725625,"001, RAD",6442177,KPL1,0
Olaparib,23725625,Temsirolimus,6918289,KPL1,0
Olaparib,23725625,Selumetinib,10127622,BT549,1
Olaparib,23725625,Regorafenib,11167602,KPL1,1
Olaparib,23725625,781661-94-7,11178236,KPL1,1
Olaparib,23725625,Tivantinib,11494412,KPL1,0
Olaparib,23725625,Deforolimus,11520894,KPL1,0
Olaparib,23725625,Carfilzomib,11556711,KPL1,1
Olaparib,23725625,Idelalisib,11625818,KPL1,0
Olaparib,23725625,Crizotinib,11626560,KPL1,1
Olaparib,23725625,RAF265,11656518,KPL1,1
Olaparib,23725625,Trametinib,11707110,KPL1,1
Olaparib,23725625,GDC-0879,11717001,KPL1,1
Olaparib,23725625,Onalespib,11955716,KPL1,1
Olaparib,23725625,803712-79-0,16681698,KPL1,1
Olaparib,23725625,946128-88-7,16719221,KPL1,1
Olaparib,23725625,Pevonedistat,16720766,KPL1,1
Olaparib,23725625,PF-04217903,17754438,KPL1,0
Olaparib,23725625,957054-30-7,17755052,BT549,1
Olaparib,23725625,MK-1775,24856436,KPL1,1
Olaparib,23725625,MK-2206,24964624,BT549,1
Olaparib,23725625,Navitoclax,24978538,KPL1,1
Olaparib,23725625,PF-04691502,25033539,KPL1,0
Olaparib,23725625,AZD5363,25227436,BT549,0
Olaparib,23725625,AZD2014,25262792,BT549,1
Olaparib,23725625,1224844-38-5,45375953,KPL1,0
Olaparib,23725625,XL765,49867926,KPL1,0
Olaparib,23725625,RO4929097,49867930,KPL1,0
Olaparib,23725625,AZD4547,51039095,BT549,1
Olaparib,23725625,AZD8186,52913813,BT549,1
Olaparib,23725625,CHEMBL3103192,56946894,A549,0
Olaparib,23725625,AZD4320,86661883,BT549,1
Olaparib,23725625,SCHEMBL20501483,135330301,KPL1,0
Eloxatin (TN) (Sanofi Synthelab),24197464,amifostine,2141,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,carmustine,2578,BT549,1
Eloxatin (TN) (Sanofi Synthelab),24197464,NSC256439,3685,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,ifosfamide,3690,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,ADM hydrochloride,32874,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,Co-V,40926,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,IMIQUIMOD,57469,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,Erlotinib hydrochloride,176871,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,Bortezomib,387447,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,cis-Platin,441203,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,NSC-127716,451668,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,Ixabepilone,6445540,BT549,0
Eloxatin (TN) (Sanofi Synthelab),24197464,Emcyt (Pharmacia),54611422,BT549,1
Vismodegib,24776445,CHEMBL17639,1546,BT549,0
Vismodegib,24776445,"Azacytidine, 5-",1805,BT549,0
Vismodegib,24776445,altretamine,2123,BT549,0
Vismodegib,24776445,amifostine,2141,BT549,0
Vismodegib,24776445,anastrozole,2187,BT549,1
Vismodegib,24776445,busulfan,2478,BT549,0
Vismodegib,24776445,carmustine,2578,BT549,0
Vismodegib,24776445,celecoxib,2662,BT549,1
Vismodegib,24776445,chlorambucil,2708,BT549,0
Vismodegib,24776445,cyclophosphamide,2907,BT549,0
Vismodegib,24776445,Fludarabine Base,3367,BT549,0
Vismodegib,24776445,5-Fluorouracil,3385,BT549,0
Vismodegib,24776445,hydroxyurea,3657,BT549,0
Vismodegib,24776445,NSC256439,3685,HS578T,0
Vismodegib,24776445,ifosfamide,3690,BT549,1
Vismodegib,24776445,letrozole,3902,BT549,1
Vismodegib,24776445,lomustine,3950,BT549,0
Vismodegib,24776445,methoxsalen,4114,BT549,1
Vismodegib,24776445,mitotane,4211,BT549,1
Vismodegib,24776445,mitoxantrone,4212,BT549,0
Vismodegib,24776445,pipobroman,4842,BT549,0
Vismodegib,24776445,raloxifene,5035,BT549,1
Vismodegib,24776445,Imatinib,5291,BT549,0
Vismodegib,24776445,Vorinostat,5311,BT549,1
Vismodegib,24776445,temozolomide,5394,BT549,0
Vismodegib,24776445,thalidomide,5426,BT549,1
Vismodegib,24776445,thiotepa,5453,BT549,0
Vismodegib,24776445,mitomycin C,5746,BT549,0
Vismodegib,24776445,5-Fluoro-2'-deoxyuridine,5790,BT549,0
Vismodegib,24776445,55-86-7,5935,BT549,0
Vismodegib,24776445,Uramustine,6194,BT549,0
Vismodegib,24776445,Quinacrine hydrochloride,6239,BT549,1
Vismodegib,24776445,CYTARABINE HYDROCHLORIDE,6252,BT549,0
Vismodegib,24776445,Procarbazine hydrochloride,9703,BT549,0
Vismodegib,24776445,MEGESTROL ACETATE,11683,BT549,1
Vismodegib,24776445,Zanosar,29327,BT549,0
Vismodegib,24776445,ADM hydrochloride,32874,HS578T,0
Vismodegib,24776445,paclitaxel,36314,BT549,0
Vismodegib,24776445,Vepesid J,36462,BT549,0
Vismodegib,24776445,Carboplatinum,38904,BT549,0
Vismodegib,24776445,Co-V,40926,BT549,1
Vismodegib,24776445,IMIQUIMOD,57469,BT549,0
Vismodegib,24776445,EXEMESTANE,60198,BT549,0
Vismodegib,24776445,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Vismodegib,24776445,23541-50-6,62770,BT549,1
Vismodegib,24776445,Zoledronic acid,68740,BT549,1
Vismodegib,24776445,Dexrazoxane,71384,BT549,0
Vismodegib,24776445,Bendamustine hydrochloride,77082,BT549,1
Vismodegib,24776445,7803-88-5,96312,BT549,0
Vismodegib,24776445,Fulvestrant,104741,BT549,1
Vismodegib,24776445,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Vismodegib,24776445,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Vismodegib,24776445,Gefitinib,123631,BT549,0
Vismodegib,24776445,methotrexate,126941,BT549,0
Vismodegib,24776445,Abiraterone,132971,BT549,1
Vismodegib,24776445,Pralatrexate,148121,BT549,0
Vismodegib,24776445,docetaxel,148124,BT549,0
Vismodegib,24776445,MITHRAMYCIN,163659,BT549,1
Vismodegib,24776445,Erlotinib hydrochloride,176871,BT549,1
Vismodegib,24776445,Lapatinib,208908,BT549,1
Vismodegib,24776445,Sorafenib,216239,BT549,0
Vismodegib,24776445,Lenalidomide,216326,BT549,1
Vismodegib,24776445,Vinblastine sulfate,241902,BT549,0
Vismodegib,24776445,Vincristine sulfate,249332,BT549,0
Vismodegib,24776445,CHEMBL277800,354624,BT549,0
Vismodegib,24776445,122111-05-1,356653,BT549,0
Vismodegib,24776445,Bortezomib,387447,BT549,0
Vismodegib,24776445,158798-73-3,400633,BT549,0
Vismodegib,24776445,cis-Platin,441203,BT549,0
Vismodegib,24776445,Retinoic acid,444795,BT549,0
Vismodegib,24776445,NSC-127716,451668,BT549,0
Vismodegib,24776445,teniposide,452548,BT549,0
Vismodegib,24776445,Antibiotic AD 32,454216,BT549,1
Vismodegib,24776445,actinomycin D,457193,BT549,1
Vismodegib,24776445,Nilotinib,644241,BT549,0
Vismodegib,24776445,6-Mercaptopurine,667490,BT549,0
Vismodegib,24776445,6-Thioguanine,2723601,BT549,0
Vismodegib,24776445,Tamoxifen citrate,2733525,BT549,1
Vismodegib,24776445,Dasatinib,3062316,BT549,1
Vismodegib,24776445,Vandetanib,3081361,BT549,1
Vismodegib,24776445,Antibiotic AY 22989,5284616,BT549,0
Vismodegib,24776445,Sunitinib,5329102,BT549,0
Vismodegib,24776445,Romidepsin,5352062,BT549,0
Vismodegib,24776445,bleomycin,5360373,BT549,0
Vismodegib,24776445,NSC733504,6442177,BT549,0
Vismodegib,24776445,Ixabepilone,6445540,BT549,1
Vismodegib,24776445,Axitinib,6450551,BT549,1
Vismodegib,24776445,CABAZITAXEL,9854073,BT549,0
Vismodegib,24776445,Melphalan hydrochloride,9927978,BT549,0
Vismodegib,24776445,Pazopanib hydrochloride,11525740,BT549,1
Vismodegib,24776445,Crizotinib,11626560,BT549,1
Vismodegib,24776445,Eloxatin (TN) (Sanofi Synthelab),24197464,BT549,0
Vismodegib,24776445,Ruxolitinib,25126798,BT549,1
Vismodegib,24776445,Navelbine ditartrate (TN),25136944,BT549,0
Vismodegib,24776445,Vemurafenib,42611257,BT549,1
Vismodegib,24776445,Emcyt (Pharmacia),54611422,BT549,0
Vismodegib,24776445,dacarbazine,135398738,BT549,0
Vismodegib,24776445,allopurinol,135401907,BT549,0
Vismodegib,24776445,Pemetrexed,135410875,BT549,1
MK-2206,24964624,Buparlisib,16654980,BT549,1
MK-2206,24964624,957054-30-7,17755052,BT549,1
MK-2206,24964624,AZD5363,25227436,BT549,1
MK-2206,24964624,AZD2014,25262792,BT549,1
MK-2206,24964624,AZD8186,52913813,BT549,1
MK-2206,24964624,alpelisib,56649450,BT549,1
Navitoclax,24978538,33419-42-0,36462,A549,1
Navitoclax,24978538,topotecan,60700,A549,1
Navitoclax,24978538,vinorelbine,5311497,A549,1
Navitoclax,24978538,Carboplatin Paclitaxel,131729795,A549,1
BI-D1870,25023738,10058-F4,1271002,MDAMB468,0
BI-D1870,25023738,Stattic,2779853,MDAMB468,0
BI-D1870,25023738,301836-43-1,6419753,MDAMB468,1
BI-D1870,25023738,SB-505124,9858940,MDAMB468,0
BI-D1870,25023738,SF1670,9926586,MDAMB468,1
BI-D1870,25023738,GSK429286A,11373846,MDAMB468,1
BI-D1870,25023738,BI605906,23652660,MDAMB468,0
BI-D1870,25023738,Ruxolitinib,25126798,MDAMB468,0
BI-D1870,25023738,PRT062607,44462758,MDAMB468,1
BI-D1870,25023738,GSK2334470,46215815,MDAMB468,0
Ruxolitinib,25126798,CHEMBL17639,1546,BT549,0
Ruxolitinib,25126798,"Azacytidine, 5-",1805,BT549,0
Ruxolitinib,25126798,altretamine,2123,BT549,0
Ruxolitinib,25126798,amifostine,2141,BT549,0
Ruxolitinib,25126798,anastrozole,2187,BT549,0
Ruxolitinib,25126798,busulfan,2478,BT549,0
Ruxolitinib,25126798,carmustine,2578,BT549,0
Ruxolitinib,25126798,celecoxib,2662,BT549,1
Ruxolitinib,25126798,chlorambucil,2708,BT549,0
Ruxolitinib,25126798,cyclophosphamide,2907,BT549,0
Ruxolitinib,25126798,Fludarabine Base,3367,BT549,0
Ruxolitinib,25126798,5-Fluorouracil,3385,BT549,0
Ruxolitinib,25126798,hydroxyurea,3657,BT549,1
Ruxolitinib,25126798,NSC256439,3685,BT549,0
Ruxolitinib,25126798,ifosfamide,3690,BT549,0
Ruxolitinib,25126798,letrozole,3902,BT549,1
Ruxolitinib,25126798,lomustine,3950,BT549,1
Ruxolitinib,25126798,methoxsalen,4114,BT549,1
Ruxolitinib,25126798,mitotane,4211,BT549,1
Ruxolitinib,25126798,mitoxantrone,4212,BT549,0
Ruxolitinib,25126798,pipobroman,4842,BT549,0
Ruxolitinib,25126798,raloxifene,5035,BT549,1
Ruxolitinib,25126798,Imatinib,5291,BT549,0
Ruxolitinib,25126798,Vorinostat,5311,BT549,0
Ruxolitinib,25126798,temozolomide,5394,BT549,0
Ruxolitinib,25126798,thalidomide,5426,BT549,1
Ruxolitinib,25126798,thiotepa,5453,BT549,0
Ruxolitinib,25126798,mitomycin C,5746,BT549,0
Ruxolitinib,25126798,5-Fluoro-2'-deoxyuridine,5790,BT549,0
Ruxolitinib,25126798,55-86-7,5935,BT549,0
Ruxolitinib,25126798,Uramustine,6194,BT549,0
Ruxolitinib,25126798,Quinacrine hydrochloride,6239,BT549,0
Ruxolitinib,25126798,CYTARABINE HYDROCHLORIDE,6252,BT549,0
Ruxolitinib,25126798,Procarbazine hydrochloride,9703,BT549,1
Ruxolitinib,25126798,MEGESTROL ACETATE,11683,BT549,0
Ruxolitinib,25126798,Zanosar,29327,BT549,0
Ruxolitinib,25126798,ADM hydrochloride,32874,BT549,0
Ruxolitinib,25126798,paclitaxel,36314,BT549,0
Ruxolitinib,25126798,Vepesid J,36462,BT549,0
Ruxolitinib,25126798,Carboplatinum,38904,BT549,0
Ruxolitinib,25126798,Co-V,40926,BT549,1
Ruxolitinib,25126798,IMIQUIMOD,57469,BT549,0
Ruxolitinib,25126798,EXEMESTANE,60198,BT549,0
Ruxolitinib,25126798,TOPOTECAN HYDROCHLORIDE,60699,BT549,0
Ruxolitinib,25126798,23541-50-6,62770,BT549,0
Ruxolitinib,25126798,Zoledronic acid,68740,BT549,1
Ruxolitinib,25126798,Dexrazoxane,71384,BT549,0
Ruxolitinib,25126798,Bendamustine hydrochloride,77082,BT549,1
Ruxolitinib,25126798,7803-88-5,96312,BT549,0
Ruxolitinib,25126798,Fulvestrant,104741,BT549,1
Ruxolitinib,25126798,7-Ethyl-10-hydroxycamptothecin,104842,BT549,0
Ruxolitinib,25126798,5-Aminolevulinic acid hydrochloride,123608,BT549,0
Ruxolitinib,25126798,Gefitinib,123631,BT549,0
Ruxolitinib,25126798,methotrexate,126941,BT549,0
Ruxolitinib,25126798,Abiraterone,132971,BT549,1
Ruxolitinib,25126798,Pralatrexate,148121,BT549,1
Ruxolitinib,25126798,docetaxel,148124,BT549,0
Ruxolitinib,25126798,MITHRAMYCIN,163659,BT549,1
Ruxolitinib,25126798,Erlotinib hydrochloride,176871,BT549,1
Ruxolitinib,25126798,Lapatinib,208908,BT549,1
Ruxolitinib,25126798,Sorafenib,216239,BT549,0
Ruxolitinib,25126798,Lenalidomide,216326,BT549,0
Ruxolitinib,25126798,Vinblastine sulfate,241902,BT549,0
Ruxolitinib,25126798,Vincristine sulfate,249332,BT549,0
Ruxolitinib,25126798,CHEMBL277800,354624,BT549,0
Ruxolitinib,25126798,122111-05-1,356653,BT549,0
Ruxolitinib,25126798,Bortezomib,387447,BT549,0
Ruxolitinib,25126798,158798-73-3,400633,BT549,0
