pubchem_id1,g_id1,pubchem_id2,g_id2,cell,label
354624,80,5360373,108,BT549,1
2478,7,441203,85,BT549,0
3950,22,2708,10,BT549,1
1546,0,356653,81,BT549,0
3081361,103,3385,16,BT549,0
132971,66,6442177,110,BT549,0
2723601,96,6445540,111,BT549,0
24776445,154,36462,47,BT549,0
25126798,160,123631,64,BT549,0
123631,64,1546,0,BT549,1
2719,11,25227436,162,KPL1,0
5284616,104,6442177,110,BT549,0
3081361,103,4842,27,BT549,1
3385,16,1805,2,BT549,0
5291,29,5426,32,BT549,0
2187,5,5426,32,BT549,0
356653,81,2907,13,BT549,0
57519543,183,52913813,174,BT549,1
104741,61,96312,60,BT549,1
444795,86,40926,49,BT549,1
2123,3,5360373,108,BT549,0
156422,71,2779853,99,MDAMB468,0
9858940,116,25126798,160,MDAMB468,0
51039095,173,9444,41,KPL1,0
354624,80,123608,63,BT549,0
58423153,184,51039095,173,BT549,1
2907,13,2141,4,BT549,1
3950,22,163659,72,BT549,1
444795,86,54611422,175,BT549,1
457193,91,5799,36,BT549,1
2733525,97,6442177,110,BT549,0
71384,58,441203,85,BT549,1
249332,79,60699,52,BT549,0
5035,28,5291,29,BT549,0
123631,64,24978538,157,KPL1,0
104741,61,123608,63,BT549,0
4114,23,387447,82,BT549,0
135398738,191,6252,40,BT549,0
6194,38,163659,72,BT549,1
62770,54,9703,42,BT549,0
11152667,126,11625818,137,KPL1,0
3385,16,9927978,120,BT549,0
5453,33,216239,76,BT549,0
249332,79,123608,63,BT549,0
25126798,160,5746,34,BT549,0
3902,21,2478,7,BT549,1
2719,11,24964624,156,KPL1,1
2708,10,4114,23,BT549,0
77082,59,123608,63,BT549,0
1546,0,5291,29,BT549,0
216239,76,9703,42,BT549,0
400633,83,4842,27,HS578T,0
1546,0,5799,36,BT549,0
216326,77,4211,24,BT549,1
6194,38,3657,18,BT549,0
25126798,160,5329102,106,BT549,1
208908,75,123608,63,BT549,1
132971,66,5426,32,BT549,1
5311,30,387447,82,BT549,0
5284616,104,148121,67,BT549,0
2779853,99,44462758,167,MDAMB468,0
2123,3,249332,79,BT549,0
9703,42,5746,34,BT549,0
457193,91,104741,61,BT549,1
444795,86,644241,92,BT549,0
11626560,138,2733525,97,BT549,0
5352062,107,5311,30,BT549,0
71384,58,9927978,120,BT549,1
216326,77,387447,82,BT549,1
36462,47,1546,0,BT549,1
10184653,125,24964624,156,BT549,1
132971,66,6450551,112,BT549,1
6194,38,148124,68,BT549,0
3950,22,667490,93,BT549,0
11683,43,4842,27,BT549,1
2723601,96,3657,18,BT549,0
62770,54,4114,23,BT549,0
49847690,170,56946894,181,A549,1
11488320,132,11494412,133,KPL1,0
3062316,102,29327,44,HS578T,1
3690,20,60699,52,BT549,0
11626560,138,5746,34,BT549,0
400633,83,3690,20,BT549,0
132971,66,148121,67,BT549,1
163659,72,32874,45,BT549,0
9927978,120,5311,30,BT549,0
5035,28,667490,93,BT549,0
25023738,158,25126798,160,MDAMB468,0
9863776,117,57340686,182,MDAMB468,0
3081361,103,6450551,112,BT549,1
457193,91,2907,13,BT549,0
452548,89,441203,85,BT549,0
2723601,96,2662,9,BT549,0
1805,2,2141,4,BT549,0
9854073,115,5426,32,BT549,0
452548,89,2708,10,BT549,0
11525740,135,3685,19,HS578T,1
5799,36,441203,85,BT549,1
4212,25,6252,40,BT549,1
457193,91,3367,15,BT549,1
2708,10,5352062,107,BT549,0
148121,67,5935,37,BT549,0
123631,64,241902,78,BT549,1
16659841,144,49867930,172,KPL1,1
3367,15,2578,8,BT549,1
354624,80,5935,37,BT549,1
3902,21,6442177,110,BT549,0
3902,21,163659,72,BT549,0
5426,32,9703,42,BT549,0
452548,89,5453,33,BT549,0
11683,43,5291,29,BT549,0
126941,65,54611422,175,BT549,0
5035,28,1546,0,BT549,0
123631,64,42611257,164,BT549,0
25227436,162,45375953,168,KPL1,1
356653,81,451668,88,BT549,0
25126798,160,176871,74,BT549,1
25136944,161,441203,85,BT549,0
241902,78,148121,67,BT549,0
5035,28,6442177,110,BT549,0
60198,51,54611422,175,BT549,0
2708,10,5790,35,BT549,0
3367,15,176871,74,BT549,0
135410875,193,2733525,97,BT549,0
123631,64,441203,85,BT549,0
354624,80,356653,81,BT549,0
5311,30,123608,63,BT549,0
5394,31,216239,76,BT549,0
163659,72,2907,13,BT549,0
2123,3,3902,21,BT549,0
56946894,181,426756,84,A549,0
5394,31,2907,13,BT549,1
25227436,162,9444,41,KPL1,1
71384,58,123608,63,BT549,1
29327,44,3685,19,BT549,0
11626560,138,38904,48,BT549,1
216326,77,6252,40,BT549,0
5311,30,9703,42,BT549,0
132971,66,11525740,135,BT549,1
25126798,160,387447,82,BT549,0
9854073,115,4211,24,BT549,0
123631,64,452548,89,BT549,0
2708,10,3902,21,BT549,0
5453,33,400633,83,BT549,0
4212,25,356653,81,BT549,1
11525740,135,216239,76,BT549,1
51039095,173,11717001,141,KPL1,1
126941,65,387447,82,BT549,0
96312,60,4842,27,BT549,0
452548,89,5394,31,BT549,0
3367,15,36314,46,BT549,0
60198,51,387447,82,BT549,0
3062316,102,135401907,192,BT549,0
104741,61,25262792,163,KPL1,1
6442177,110,126941,65,BT549,0
2723601,96,5311,30,BT549,0
1805,2,60699,52,BT549,1
4211,24,60699,52,BT549,0
644241,92,387447,82,BT549,0
77082,59,441203,85,BT549,0
25126798,160,208908,75,BT549,1
2187,5,176871,74,BT549,1
135401907,192,54611422,175,BT549,0
644241,92,32874,45,BT549,0
60198,51,5329102,106,BT549,0
16654980,143,25262792,163,BT549,0
36314,46,451668,88,BT549,1
126941,65,5935,37,BT549,0
6194,38,2578,8,BT549,0
3081361,103,400633,83,BT549,1
62770,54,32874,45,BT549,0
3385,16,4842,27,BT549,0
96312,60,241902,78,BT549,1
10127622,123,135330301,189,KPL1,1
9854073,115,77082,59,BT549,0
452548,89,135398738,191,BT549,0
5790,35,667490,93,BT549,0
123631,64,62770,54,BT549,1
9863776,117,9926586,119,MDAMB468,0
71384,58,96312,60,BT549,1
5426,32,176871,74,BT549,1
2733525,97,454216,90,BT549,0
5453,33,4211,24,BT549,0
5035,28,29327,44,BT549,0
9927978,120,457193,91,BT549,1
11525740,135,5360373,108,BT549,0
5311,30,57469,50,BT549,0
216326,77,5311,30,BT549,1
11525740,135,400633,83,BT549,1
667490,93,354624,80,BT549,0
4212,25,32874,45,BT549,1
36314,46,241902,78,BT549,1
104741,61,24197464,153,BT549,0
5453,33,176871,74,BT549,0
9927978,120,123608,63,BT549,0
216326,77,148121,67,BT549,0
5035,28,42611257,164,BT549,1
3367,15,5329102,106,BT549,0
3367,15,387447,82,BT549,0
11626560,138,24776445,154,BT549,0
1805,2,5799,36,BT549,1
25227436,162,17755052,150,BT549,1
163659,72,4114,23,BT549,0
5799,36,163659,72,BT549,1
3081361,103,77082,59,BT549,1
457193,91,5311,30,BT549,1
454216,90,148121,67,BT549,0
29327,44,5746,34,BT549,0
86661883,187,10127622,123,BT549,1
387447,82,441203,85,BT549,0
644241,92,148124,68,BT549,1
452548,89,3385,16,BT549,0
36314,46,216239,76,BT549,1
5352062,107,208908,75,BT549,0
6194,38,2141,4,BT549,0
2123,3,5352062,107,BT549,0
25023738,158,23652660,151,MDAMB468,0
24776445,154,400633,83,BT549,0
1546,0,68740,57,BT549,0
68740,57,9703,42,BT549,0
123631,64,38904,48,BT549,0
62770,54,6194,38,BT549,0
68740,57,2578,8,BT549,1
11525740,135,2733525,97,BT549,1
5799,36,135398738,191,BT549,0
6450551,112,4212,25,BT549,0
135401907,192,6239,39,BT549,0
667490,93,5746,34,BT549,0
60198,51,38904,48,BT549,0
249332,79,1805,2,BT549,1
5035,28,216239,76,BT549,0
3902,21,1546,0,BT549,0
16659841,144,9444,41,KPL1,1
36462,47,2141,4,BT549,0
216326,77,54611422,175,BT549,0
5453,33,68740,57,BT549,0
163659,72,644241,92,BT549,0
9884685,118,23652660,151,MDAMB468,1
2478,7,176871,74,BT549,0
3081361,103,457193,91,BT549,1
156422,71,25023738,158,MDAMB468,0
123631,64,2662,9,BT549,0
454216,90,387447,82,BT549,1
457193,91,249332,79,BT549,0
11525740,135,5291,29,BT549,1
249332,79,451668,88,BT549,0
451668,88,2578,8,BT549,1
11488320,132,17755052,150,BT549,0
241902,78,451668,88,BT549,0
4212,25,2907,13,BT549,0
9854073,115,1546,0,BT549,1
9927978,120,2578,8,BT549,0
135398738,191,457193,91,BT549,1
4212,25,11626560,138,BT549,0
60699,52,24197464,153,BT549,0
9927978,120,667490,93,BT549,0
9854073,115,2662,9,BT549,0
5035,28,400633,83,BT549,0
3950,22,2187,5,BT549,1
11488320,132,17754438,149,KPL1,1
163659,72,5360373,108,BT549,0
2187,5,40926,49,BT549,0
135410875,193,644241,92,BT549,0
208908,75,54611422,175,BT549,0
9854073,115,25126798,160,BT549,0
2123,3,5790,35,BT549,0
148121,67,126941,65,BT549,1
400633,83,104842,62,BT549,0
5746,34,2907,13,BT549,0
4211,24,9703,42,BT549,0
2187,5,451668,88,BT549,1
11626560,138,2578,8,BT549,0
3902,21,60699,52,BT549,0
6450551,112,4114,23,BT549,1
249332,79,2141,4,BT549,0
5790,35,5284616,104,BT549,0
354624,80,216239,76,BT549,0
4114,23,451668,88,BT549,0
25126798,160,216239,76,BT549,0
25136944,161,5360373,108,BT549,0
3902,21,176871,74,BT549,0
16659841,144,49867926,171,KPL1,0
457193,91,441203,85,BT549,1
132971,66,60699,52,BT549,0
11213558,129,54761306,177,A549,0
4842,27,2141,4,BT549,0
73265194,186,2800,12,HUH7,0
2733525,97,68740,57,BT549,0
6252,40,5291,29,BT549,0
36462,47,42611257,164,BT549,0
11626560,138,40926,49,BT549,1
135398738,191,2733525,97,BT549,0
2187,5,2578,8,BT549,0
11683,43,3367,15,BT549,0
148121,67,2478,7,BT549,1
25126798,160,3950,22,BT549,1
2662,9,135401907,192,BT549,0
216239,76,2141,4,BT549,0
3081361,103,5935,37,BT549,0
135398738,191,444795,86,BT549,0
148121,67,9703,42,BT549,0
11488320,132,24964624,156,BT549,0
5311,30,77082,59,BT549,0
104842,62,6442177,110,BT549,0
6442177,110,208908,75,BT549,1
5035,28,2723601,96,BT549,0
1546,0,354624,80,BT549,1
135398738,191,6442177,110,BT549,0
2733525,97,96312,60,BT549,1
454216,90,5284616,104,BT549,0
6450551,112,5035,28,BT549,1
163659,72,9703,42,BT549,0
2733525,97,2187,5,BT549,1
6450551,112,451668,88,BT549,0
9927978,120,104741,61,BT549,0
216326,77,9703,42,BT549,1
123631,64,135410875,193,BT549,1
6450551,112,5453,33,BT549,0
249332,79,3657,18,BT549,1
56946894,181,56655374,180,A549,1
2723601,96,444795,86,BT549,0
132971,66,4211,24,BT549,1
454216,90,6239,39,BT549,0
444795,86,387447,82,BT549,0
10127622,123,24856436,155,KPL1,0
3385,16,104741,61,BT549,0
135398738,191,2723601,96,BT549,0
6442177,110,24197464,153,BT549,1
11488320,132,16654980,143,BT549,0
10184653,125,10127622,123,BT549,1
6252,40,216239,76,BT549,0
123631,64,3367,15,BT549,0
3081361,103,4114,23,BT549,1
104741,61,126941,65,BT549,0
25227436,162,16681698,145,KPL1,0
2708,10,5426,32,BT549,0
2733525,97,148121,67,BT549,0
6194,38,400633,83,BT549,0
3081361,103,3657,18,BT549,1
135398738,191,5329102,106,BT549,0
444795,86,4211,24,BT549,1
2123,3,2723601,96,BT549,0
24776445,154,135398738,191,BT549,0
5035,28,135401907,192,BT549,0
5746,34,441203,85,BT549,1
2733525,97,2907,13,BT549,0
11626560,138,457193,91,BT549,1
6252,40,644241,92,BT549,0
452548,89,163659,72,BT549,1
135398738,191,60699,52,BT549,0
9854073,115,6445540,111,BT549,0
3385,16,2907,13,BT549,0
58423153,184,86661883,187,BT549,1
16659841,144,16719221,146,KPL1,0
5291,29,123608,63,BT549,0
60198,51,5284616,104,BT549,0
135398738,191,644241,92,BT549,0
457193,91,1805,2,BT549,1
3081361,103,25033539,159,ZR751,0
148121,67,24197464,153,BT549,0
3690,20,3685,19,BT549,0
123631,64,5935,37,BT549,0
123631,64,11626560,138,BT549,0
9927978,120,5453,33,BT549,0
3385,16,3690,20,BT549,0
132971,66,6252,40,BT549,0
2723601,96,5352062,107,BT549,0
51039095,173,11626560,138,KPL1,1
11683,43,5360373,108,BT549,0
77082,59,667490,93,BT549,0
25227436,162,2719,11,KPL1,0
2723601,96,60699,52,BT549,0
6450551,112,5291,29,BT549,0
9884685,118,9826528,114,MDAMB468,1
148121,67,54611422,175,BT549,1
10127622,123,5311,30,KPL1,1
1805,2,123608,63,BT549,0
16659841,144,104741,61,KPL1,1
6442177,110,54611422,175,BT549,1
1805,2,3690,20,BT549,0
23725625,152,24964624,156,BT549,1
457193,91,5360373,108,BT549,1
68740,57,5799,36,BT549,0
9884685,118,66541,56,MDAMB468,0
51039095,173,25227436,162,BT549,1
24776445,154,6442177,110,BT549,0
25227436,162,11556711,136,KPL1,0
6194,38,5746,34,BT549,1
123631,64,5291,29,BT549,0
5799,36,3657,18,BT549,0
5394,31,5291,29,BT549,0
3902,21,6445540,111,BT549,0
123631,64,6918289,113,KPL1,0
5790,35,6252,40,BT549,1
452548,89,24197464,153,BT549,0
148124,68,3062316,102,BT549,0
5746,34,40926,49,BT549,0
3950,22,3690,20,BT549,0
3062316,102,148121,67,BT549,0
11626560,138,644241,92,BT549,0
135410875,193,3657,18,BT549,0
77082,59,96312,60,BT549,1
3902,21,249332,79,BT549,0
5291,29,6442177,110,BT549,0
25126798,160,6445540,111,BT549,0
2723601,96,5453,33,BT549,0
36462,47,5352062,107,BT549,1
3385,16,2141,4,BT549,0
16659841,144,17754438,149,KPL1,0
2733525,97,387447,82,BT549,0
6450551,112,36314,46,BT549,0
2662,9,5790,35,BT549,0
9854073,115,3081361,103,BT549,0
2733525,97,2478,7,BT549,0
25227436,162,56946894,181,A549,1
135410875,193,3902,21,BT549,0
60198,51,5453,33,BT549,1
25136944,161,96312,60,BT549,0
400633,83,32874,45,BT549,0
356653,81,54611422,175,BT549,0
25136944,161,5291,29,BT549,0
135410875,193,6194,38,BT549,1
6450551,112,3685,19,BT549,0
667490,93,451668,88,BT549,0
9927978,120,1805,2,BT549,0
126941,65,1546,0,BT549,0
644241,92,2907,13,BT549,0
452548,89,5329102,106,BT549,0
60198,51,176871,74,BT549,1
5035,28,24197464,153,BT549,0
1546,0,4211,24,BT549,0
457193,91,6252,40,BT549,1
2733525,97,1805,2,BT549,0
5394,31,29327,44,BT549,0
2723601,96,4211,24,BT549,0
62770,54,6442177,110,BT549,1
71384,58,3685,19,BT549,0
3367,15,2907,13,BT549,0
51039095,173,11625818,137,KPL1,0
1805,2,667490,93,BT549,0
6239,39,6445540,111,BT549,0
135398738,191,2141,4,BT549,1
9927978,120,400633,83,BT549,0
36462,47,104842,62,BT549,0
9854073,115,96312,60,BT549,0
56599293,178,52913813,174,BT549,0
2723601,96,2578,8,BT549,0
123631,64,9927978,120,BT549,0
4212,25,452548,89,BT549,0
11488320,132,11707110,140,KPL1,0
216239,76,2907,13,HS578T,1
2123,3,24197464,153,BT549,0
135398738,191,5284616,104,BT549,0
11683,43,3690,20,BT549,0
457193,91,2733525,97,BT549,1
4212,25,3657,18,BT549,0
2123,3,9927978,120,BT549,0
5453,33,148121,67,BT549,0
2708,10,3690,20,BT549,0
123631,64,176871,74,BT549,1
5790,35,451668,88,BT549,1
36462,47,2708,10,BT549,1
1546,0,148124,68,BT549,0
123631,64,5284616,104,BT549,1
5035,28,216326,77,BT549,1
1805,2,5360373,108,BT549,1
36314,46,123608,63,HS578T,0
135410875,193,11683,43,BT549,0
400633,83,356653,81,BT549,0
62770,54,176871,74,BT549,0
9927978,120,2723601,96,BT549,0
3902,21,354624,80,BT549,0
62770,54,3062316,102,BT549,1
77082,59,104741,61,BT549,1
24776445,154,452548,89,BT549,0
11683,43,1546,0,BT549,0
156422,71,66541,56,MDAMB468,0
38904,48,6445540,111,BT549,0
9854073,115,36314,46,BT549,1
5035,28,5790,35,BT549,0
11525740,135,38904,48,BT549,1
25126798,160,5790,35,BT549,0
3081361,103,2187,5,BT549,1
71384,58,3690,20,BT549,0
135410875,193,208908,75,BT549,0
454216,90,77082,59,BT549,1
11152667,126,104741,61,KPL1,1
148121,67,4842,27,BT549,1
2733525,97,29327,44,BT549,0
148121,67,387447,82,BT549,1
4211,24,32874,45,BT549,0
216326,77,71384,58,BT549,1
5352062,107,2478,7,BT549,0
96312,60,216239,76,BT549,0
5799,36,241902,78,BT549,1
9854073,115,40926,49,BT549,0
62770,54,3685,19,BT549,0
6194,38,5352062,107,BT549,0
57340686,182,6419753,109,MDAMB468,1
29327,44,451668,88,BT549,1
4212,25,71384,58,BT549,0
454216,90,451668,88,BT549,0
58423153,184,24964624,156,BT549,1
36314,46,29327,44,BT549,1
3902,21,3062316,102,BT549,0
3367,15,1805,2,BT549,0
5291,29,4114,23,BT549,0
2723601,96,3062316,102,BT549,0
2723601,96,5790,35,BT549,0
4211,24,5746,34,BT549,0
400633,83,5746,34,BT549,0
5360373,108,441203,85,BT549,1
9703,42,3690,20,BT549,1
36314,46,2141,4,BT549,0
457193,91,400633,83,BT549,0
2733525,97,5394,31,BT549,1
11525740,135,216326,77,BT549,0
25136944,161,1546,0,BT549,0
9956119,122,9884685,118,MDAMB468,1
68740,57,4842,27,BT549,1
132971,66,176871,74,BT549,1
10127622,123,24964624,156,KPL1,0
2187,5,644241,92,BT549,0
2123,3,2478,7,BT549,0
2708,10,2662,9,BT549,0
11488320,132,5311,30,KPL1,0
1805,2,387447,82,BT549,0
71384,58,216239,76,BT549,1
3950,22,3685,19,BT549,0
644241,92,4114,23,BT549,0
1805,2,32874,45,BT549,0
6252,40,148121,67,BT549,0
123631,64,3062316,102,BT549,1
5935,37,3685,19,BT549,1
452548,89,216239,76,BT549,0
5035,28,5284616,104,BT549,0
71384,58,6442177,110,BT549,0
4212,25,68740,57,BT549,0
24776445,154,356653,81,BT549,0
6239,39,2907,13,BT549,0
104741,61,2478,7,BT549,1
2723601,96,208908,75,BT549,0
10184653,125,25262792,163,BT549,0
9863776,117,25023738,158,MDAMB468,0
25126798,160,6450551,112,BT549,0
49847690,170,11213558,129,A549,0
216326,77,1805,2,BT549,1
5311,30,104741,61,BT549,0
5035,28,9703,42,BT549,0
11525740,135,3902,21,BT549,1
6252,40,24197464,153,BT549,1
2123,3,104842,62,BT549,0
25126798,160,11683,43,BT549,0
56946894,181,25262792,163,KPL1,1
241902,78,3690,20,BT549,0
71384,58,444795,86,BT549,0
25023738,158,6419753,109,MDAMB468,1
25136944,161,11626560,138,BT549,0
9854073,115,6450551,112,BT549,0
176871,74,32874,45,BT549,0
4212,25,96312,60,BT549,0
11626560,138,5426,32,BT549,1
3902,21,135401907,192,BT549,1
73265194,186,63009,55,HUH7,0
25126798,160,2662,9,BT549,1
5799,36,62770,54,BT549,1
454216,90,5799,36,BT549,0
5453,33,104741,61,BT549,1
36462,47,32874,45,BT549,1
3902,21,1805,2,BT549,0
5453,33,2478,7,BT549,0
6442177,110,451668,88,BT549,1
163659,72,5746,34,BT549,0
457193,91,3685,19,BT549,1
25023738,158,2779853,99,MDAMB468,0
16659841,144,11494412,133,KPL1,0
148124,68,2478,7,BT549,1
4212,25,2662,9,BT549,0
16654980,143,10127622,123,BT549,1
3385,16,354624,80,BT549,0
148121,67,5746,34,BT549,0
104842,62,1805,2,BT549,0
123631,64,5790,35,BT549,1
148121,67,4114,23,BT549,0
4212,25,5291,29,BT549,0
9927978,120,387447,82,BT549,0
9927978,120,163659,72,BT549,1
6450551,112,42611257,164,BT549,0
62770,54,3950,22,BT549,0
123631,64,71384,58,BT549,0
5799,36,2578,8,BT549,0
3081361,103,54611422,175,BT549,0
5935,37,54611422,175,BT549,0
16659841,144,148177,69,KPL1,0
5291,29,104741,61,BT549,0
135398738,191,4211,24,BT549,0
71384,58,68740,57,BT549,0
36462,47,104741,61,BT549,0
4114,23,32874,45,BT549,0
2907,13,40926,49,BT549,0
452548,89,3657,18,BT549,0
667490,93,3685,19,BT549,0
6252,40,2478,7,BT549,0
56599293,178,25262792,163,BT549,0
25136944,161,6445540,111,BT549,1
356653,81,441203,85,BT549,0
38904,48,29327,44,HS578T,0
25136944,161,3062316,102,BT549,1
1546,0,54611422,175,BT549,0
25023738,158,11373846,131,MDAMB468,1
451668,88,176871,74,BT549,0
25136944,161,71384,58,BT549,0
6194,38,5360373,108,BT549,1
6194,38,216239,76,BT549,0
9854073,115,4212,25,MCF7,1
3081361,103,148124,68,BT549,0
3657,18,2907,13,BT549,0
6450551,112,2723601,96,BT549,0
77082,59,54611422,175,BT549,0
104842,62,387447,82,BT549,0
104741,61,68740,57,BT549,0
2662,9,3690,20,BT549,1
9854073,115,2123,3,BT549,0
249332,79,5284616,104,BT549,1
2733525,97,148124,68,BT549,1
208908,75,5799,36,BT549,0
1550874,95,2351,6,HUH7,1
4842,27,387447,82,BT549,0
126941,65,2733525,97,BT549,0
11683,43,11626560,138,BT549,1
148121,67,2907,13,HS578T,1
3081361,103,11683,43,BT549,0
24978538,157,5311497,105,A549,1
36462,47,6194,38,BT549,1
123631,64,11556711,136,KPL1,1
667490,93,32874,45,BT549,0
6450551,112,457193,91,BT549,1
11626560,138,32874,45,BT549,0
135398501,190,9956119,122,MDAMB468,1
135398501,190,9826528,114,MDAMB468,1
25126798,160,2123,3,BT549,0
454216,90,126941,65,BT549,0
38904,48,4842,27,BT549,0
444795,86,2187,5,BT549,0
25126798,160,2478,7,BT549,0
5291,29,3062316,102,BT549,0
3367,15,216239,76,BT549,0
104842,62,2578,8,BT549,0
1805,2,6239,39,BT549,0
2123,3,5935,37,BT549,0
11525740,135,667490,93,BT549,0
58423153,184,17755052,150,BT549,1
6442177,110,25227436,162,KPL1,1
126941,65,176871,74,BT549,0
2723601,96,5746,34,BT549,1
5352062,107,454216,90,BT549,0
1546,0,96312,60,BT549,0
4114,23,60699,52,BT549,0
452548,89,54611422,175,BT549,0
25136944,161,2578,8,BT549,0
6252,40,123608,63,BT549,0
1546,0,148121,67,BT549,0
4212,25,457193,91,BT549,1
2662,9,3657,18,BT549,0
135398738,191,163659,72,BT549,1
452548,89,387447,82,BT549,1
10127622,123,16720766,147,KPL1,0
5035,28,25136944,161,BT549,0
10127622,123,176167,73,KPL1,0
2733525,97,5746,34,BT549,0
354624,80,135401907,192,BT549,1
457193,91,6442177,110,BT549,0
2662,9,356653,81,BT549,0
6252,40,4211,24,BT549,0
25126798,160,40926,49,BT549,1
354624,80,6445540,111,BT549,0
1546,0,2478,7,BT549,0
2187,5,6445540,111,BT549,0
25126798,160,135401907,192,BT549,1
1546,0,5352062,107,BT549,0
148124,68,6445540,111,BT549,0
24776445,154,208908,75,BT549,1
452548,89,5284616,104,BT549,1
451668,88,441203,85,BT549,1
5790,35,1805,2,BT549,1
135398738,191,5291,29,BT549,0
11488320,132,104741,61,KPL1,0
2123,3,60699,52,BT549,0
3367,15,135401907,192,BT549,0
135398501,190,9884685,118,MDAMB468,1
135398738,191,24197464,153,BT549,0
216326,77,452548,89,BT549,0
454216,90,5935,37,BT549,0
452548,89,4842,27,BT549,0
11683,43,6239,39,BT549,0
36462,47,6445540,111,BT549,1
71384,58,2478,7,BT549,1
5394,31,208908,75,BT549,0
11683,43,6445540,111,BT549,0
2123,3,42611257,164,BT549,0
68740,57,441203,85,BT549,0
1546,0,5935,37,BT549,0
49847690,170,3143,14,A549,1
9854073,115,2723601,96,BT549,0
11525740,135,123608,63,BT549,0
3081361,103,11656518,139,ZR751,1
71384,58,11683,43,BT549,0
62770,54,3385,16,BT549,0
176871,74,441203,85,BT549,0
241902,78,667490,93,BT549,0
9826528,114,66541,56,MDAMB468,0
6450551,112,11525740,135,BT549,1
9854073,115,6252,40,BT549,1
11683,43,444795,86,BT549,1
24776445,154,5035,28,BT549,1
5352062,107,241902,78,BT549,0
5035,28,163659,72,BT549,0
6239,39,5746,34,BT549,1
163659,72,2187,5,BT549,1
104741,61,2578,8,BT549,1
457193,91,176871,74,BT549,0
29327,44,441203,85,BT549,0
5453,33,60699,52,BT549,1
5035,28,3902,21,BT549,1
11626560,138,96312,60,BT549,1
216239,76,3685,19,HS578T,0
148121,67,451668,88,BT549,1
24776445,154,216326,77,BT549,1
5284616,104,5360373,108,BT549,1
2187,5,96312,60,BT549,0
216326,77,249332,79,BT549,0
3902,21,104741,61,BT549,1
11626560,138,451668,88,BT549,0
3950,22,3062316,102,BT549,0
62770,54,148124,68,BT549,0
452548,89,2723601,96,BT549,0
5426,32,3690,20,BT549,0
36462,47,5360373,108,BT549,0
5394,31,104842,62,BT549,0
2662,9,644241,92,BT549,0
208908,75,29327,44,BT549,0
5035,28,249332,79,BT549,0
6194,38,68740,57,BT549,0
25126798,160,5311,30,BT549,0
216326,77,454216,90,BT549,1
241902,78,9703,42,BT549,0
60198,51,2723601,96,BT549,0
9854073,115,60198,51,BT549,1
457193,91,36314,46,BT549,1
354624,80,54611422,175,BT549,1
1546,0,5284616,104,BT549,0
5746,34,6445540,111,BT549,0
5311,30,216239,76,BT549,0
68740,57,32874,45,BT549,0
354624,80,4114,23,BT549,0
11626560,138,3902,21,BT549,1
3385,16,5284616,104,BT549,1
5790,35,249332,79,BT549,0
4114,23,2907,13,BT549,0
5352062,107,57469,50,BT549,0
5799,36,5360373,108,BT549,1
216239,76,3690,20,BT549,0
36314,46,2578,8,BT549,0
5311,30,208908,75,BT549,0
135398501,190,57340686,182,MDAMB468,1
11525740,135,354624,80,BT549,0
3902,21,38904,48,BT549,1
5291,29,3657,18,BT549,0
6239,39,441203,85,BT549,0
135398738,191,5790,35,BT549,0
3081361,103,16681698,145,ZR751,0
57469,50,3685,19,BT549,0
1546,0,135401907,192,BT549,0
123631,64,667490,93,BT549,0
6442177,110,5935,37,BT549,0
2662,9,400633,83,BT549,0
9854073,115,457193,91,BT549,1
25136944,161,148121,67,BT549,1
6252,40,3062316,102,BT549,0
5360373,108,667490,93,BT549,1
5790,35,54611422,175,BT549,0
25126798,160,32874,45,BT549,0
444795,86,123608,63,BT549,0
25136944,161,5329102,106,BT549,0
6450551,112,135401907,192,BT549,1
2123,3,126941,65,BT549,0
3367,15,40926,49,BT549,1
5284616,104,5746,34,BT549,1
25126798,160,4114,23,BT549,1
25126798,160,454216,90,BT549,1
249332,79,2478,7,BT549,1
2662,9,249332,79,BT549,0
29327,44,40926,49,BT549,0
400633,83,6445540,111,BT549,0
25227436,162,11625818,137,KPL1,1
667490,93,5935,37,BT549,0
3367,15,241902,78,BT549,0
4212,25,444795,86,BT549,0
60198,51,216239,76,BT549,1
11683,43,5329102,106,BT549,0
57340686,182,25023738,158,MDAMB468,1
6450551,112,132971,66,BT549,0
3902,21,5352062,107,BT549,0
3081361,103,148121,67,BT549,1
5426,32,57469,50,BT549,0
40926,49,176871,74,BT549,1
6194,38,123608,63,BT549,0
5394,31,667490,93,BT549,0
5284616,104,60699,52,BT549,1
36314,46,5746,34,BT549,1
132971,66,2141,4,BT549,1
3062316,102,441203,85,BT549,0
11525740,135,3081361,103,BT549,1
25126798,160,5284616,104,BT549,0
60699,52,451668,88,BT549,1
5352062,107,68740,57,BT549,0
148124,68,216239,76,BT549,1
11152667,126,11167602,127,KPL1,0
29327,44,2141,4,BT549,1
11626560,138,2141,4,BT549,0
11525740,135,25126798,160,BT549,1
3950,22,3367,15,BT549,0
23725625,152,449459,87,KPL1,1
71384,58,354624,80,BT549,0
444795,86,6445540,111,BT549,0
126941,65,644241,92,BT549,0
5790,35,3685,19,BT549,0
10127622,123,11556711,136,KPL1,0
9927978,120,241902,78,BT549,0
3385,16,3685,19,BT549,1
6194,38,451668,88,BT549,1
2723601,96,40926,49,BT549,0
