pubchem_id1,g_id1,pubchem_id2,g_id2,cell,label
454216,90,451668,88,BT549,0
11525740,135,216326,77,BT549,0
5035,28,5394,31,BT549,0
29327,44,5746,34,BT549,0
123631,64,16720766,147,KPL1,0
3690,20,451668,88,BT549,0
2123,3,5360373,108,BT549,0
25227436,162,16654980,143,BT549,1
5352062,107,208908,75,BT549,0
135401907,193,32874,45,BT549,0
3081361,103,176167,73,ZR751,0
3950,22,3062316,102,BT549,0
71384,58,3902,21,BT549,0
11525740,135,667490,93,BT549,0
216326,77,5935,37,BT549,0
2123,3,2187,5,BT549,0
4212,25,38904,48,BT549,0
11525740,135,5426,32,BT549,1
3367,15,241902,78,BT549,0
36462,47,2723601,96,BT549,0
3367,15,5935,37,BT549,0
86661883,188,10127622,123,BT549,1
148121,67,176871,74,BT549,0
451668,88,2578,8,BT549,1
148121,67,451668,88,BT549,1
1805,2,77082,59,BT549,0
66541,56,46215815,169,MDAMB468,0
5790,35,2478,7,BT549,0
123631,64,644241,92,BT549,0
9854073,115,148124,68,BT549,0
126941,65,2662,9,BT549,0
25227436,162,104741,61,KPL1,0
454216,90,5352062,107,BT549,0
452548,89,3657,18,BT549,0
3902,21,148124,68,BT549,0
1546,0,5360373,108,BT549,0
68740,57,387447,82,BT549,0
29327,44,54611422,176,BT549,0
5360373,108,3685,19,BT549,0
4212,25,36462,47,BT549,1
73265194,187,2800,12,HUH7,0
6252,40,6445540,111,BT549,0
9927978,120,3685,19,BT549,0
62770,54,2723601,96,BT549,0
644241,92,4114,23,BT549,0
9927978,120,444795,86,BT549,0
11525740,135,148124,68,HS578T,0
241902,78,2907,13,BT549,0
11152667,126,449459,87,KPL1,0
135398738,192,104741,61,BT549,0
4212,25,216239,76,BT549,0
5790,35,387447,82,BT549,0
216326,77,356653,81,BT549,1
132971,66,9927978,120,BT549,0
25227436,162,11625818,137,KPL1,1
444795,86,24197464,153,BT549,0
6450551,112,452548,89,BT549,0
60198,51,4114,23,BT549,1
57469,50,40926,49,BT549,0
452548,89,5311,30,BT549,0
62770,54,2662,9,BT549,0
49847690,171,60700,53,A549,1
216326,77,2187,5,BT549,0
5453,33,77082,59,BT549,0
444795,86,2907,13,BT549,0
3081361,103,2708,10,BT549,0
1805,2,5360373,108,BT549,1
4212,25,135401907,193,BT549,0
5790,35,4842,27,BT549,0
452548,89,54611422,176,BT549,0
9927978,120,57469,50,BT549,0
3081361,103,4212,25,BT549,0
5799,36,6445540,111,BT549,0
60198,51,54611422,176,BT549,0
5426,32,387447,82,BT549,0
5352062,107,5746,34,BT549,1
24776445,154,62770,54,BT549,1
3367,15,176871,74,BT549,0
1805,2,123608,63,BT549,0
4212,25,9703,42,BT549,0
4114,23,176871,74,BT549,0
9854073,115,4211,24,BT549,0
11683,43,36314,46,BT549,0
36462,47,667490,93,BT549,0
9826528,114,25023738,158,MDAMB468,1
135410875,194,400633,83,BT549,0
60198,51,4212,25,BT549,0
71384,58,2733525,97,BT549,1
5394,31,667490,93,BT549,0
3367,15,6239,39,BT549,0
36314,46,176871,74,BT549,0
25227436,162,9444,41,KPL1,1
132971,66,5035,28,BT549,1
354624,80,24197464,153,BT549,1
3385,16,454216,90,BT549,0
123631,64,5453,33,BT549,0
163659,72,2478,7,BT549,0
135401907,193,2578,8,BT549,0
51039095,174,16719221,146,KPL1,1
36314,46,5329102,106,BT549,0
2141,4,32874,45,BT549,0
25136944,161,68740,57,BT549,0
4842,27,40926,49,BT549,1
5790,35,77082,59,BT549,0
135410875,194,5394,31,BT549,0
9927978,120,5311,30,BT549,0
25126798,160,4211,24,BT549,1
135410875,194,36462,47,BT549,1
356653,81,6239,39,BT549,0
3950,22,644241,92,BT549,0
5453,33,5799,36,BT549,0
444795,86,441203,85,BT549,0
5035,28,5352062,107,BT549,0
58423153,185,24964624,156,BT549,1
9927978,120,4211,24,BT549,0
9863776,117,11373846,131,MDAMB468,0
38904,48,441203,85,BT549,0
9854073,115,9703,42,BT549,0
6442177,110,4842,27,BT549,0
400633,83,32874,45,BT549,0
135398738,192,32874,45,BT549,0
132971,66,2123,3,BT549,0
644241,92,148124,68,BT549,1
4212,25,163659,72,BT549,1
2733525,97,96312,60,BT549,1
11152667,126,25033539,159,KPL1,0
62770,54,3657,18,BT549,0
24776445,154,6239,39,BT549,1
354624,80,5746,34,BT549,1
356653,81,104741,61,BT549,0
644241,92,32874,45,BT549,0
24776445,154,29327,44,BT549,0
241902,78,2478,7,BT549,1
135401907,193,6445540,111,BT549,0
3081361,103,241902,78,BT549,0
25126798,160,5453,33,BT549,0
135410875,194,5291,29,BT549,0
11626560,138,104842,62,BT549,0
25227436,162,5311,30,KPL1,1
123631,64,2723601,96,BT549,0
6442177,110,24197464,153,BT549,1
249332,79,356653,81,BT549,0
5453,33,104842,62,BT549,1
6252,40,451668,88,BT549,1
51039095,174,11488320,132,MCF7,0
132971,66,68740,57,BT549,1
9854073,115,356653,81,BT549,0
29327,44,9703,42,HS578T,1
444795,86,3685,19,BT549,0
457193,91,444795,86,BT549,1
9927978,120,135401907,193,BT549,0
36462,47,3690,20,BT549,0
2723601,96,148124,68,BT549,0
57340686,183,9926586,119,MDAMB468,0
24776445,154,163659,72,BT549,1
25126798,160,62770,54,BT549,0
6194,38,123608,63,BT549,0
104842,62,24197464,153,BT549,0
400633,83,356653,81,BT549,0
25227436,162,11955716,142,KPL1,0
11525740,135,241902,78,BT549,0
6442177,110,77082,59,BT549,0
3081361,103,11520894,134,ZR751,0
5394,31,24197464,153,BT549,0
208908,75,4842,27,BT549,0
5790,35,2907,13,BT549,0
135398738,192,644241,92,BT549,0
73265194,187,3005572,100,HUH7,0
2779853,99,44462758,167,MDAMB468,0
2123,3,216239,76,BT549,0
11626560,138,132971,66,BT549,1
354624,80,123608,63,BT549,0
3081361,103,3950,22,BT549,1
2723601,96,68740,57,BT549,0
23725625,152,5311,30,KPL1,1
454216,90,667490,93,BT549,0
135398738,192,5360373,108,BT549,0
25136944,161,163659,72,BT549,1
2723601,96,9703,42,BT549,0
71384,58,2187,5,BT549,0
135398738,192,2141,4,BT549,1
6450551,112,4211,24,BT549,1
54761306,178,52913813,175,BT549,0
4212,25,2907,13,BT549,0
25126798,160,1805,2,BT549,0
1546,0,6445540,111,BT549,0
3081361,103,25033539,159,ZR751,0
2662,9,5291,29,BT549,0
104842,62,3062316,102,BT549,0
135410875,194,2578,8,BT549,0
457193,91,5790,35,BT549,0
57340686,183,11373846,131,MDAMB468,0
9927978,120,457193,91,BT549,1
135410875,194,32874,45,BT549,0
60198,51,163659,72,BT549,1
16659841,144,2733526,98,KPL1,1
126941,65,40926,49,BT549,0
25126798,160,5746,34,BT549,0
444795,86,5935,37,BT549,0
68740,57,60699,52,BT549,0
3081361,103,2723601,96,BT549,0
5935,37,4114,23,BT549,0
6252,40,644241,92,BT549,0
62770,54,3062316,102,BT549,1
126941,65,5746,34,BT549,1
24776445,154,451668,88,BT549,0
2723601,96,126941,65,BT549,0
5799,36,241902,78,BT549,1
2723601,96,5453,33,BT549,0
11683,43,644241,92,BT549,0
132971,66,452548,89,BT549,0
216326,77,54611422,176,BT549,0
16659841,144,16720766,147,KPL1,0
5746,34,441203,85,BT549,1
5311,30,2578,8,BT549,1
2708,10,2723601,96,BT549,0
60198,51,5352062,107,BT549,0
10184653,125,10127622,123,BT549,1
5035,28,441203,85,BT549,0
3950,22,11683,43,BT549,0
241902,78,400633,83,BT549,0
38904,48,356653,81,BT549,0
16659841,144,17754438,149,KPL1,0
6194,38,354624,80,BT549,0
132971,66,71384,58,BT549,1
6252,40,667490,93,BT549,0
457193,91,77082,59,BT549,0
2662,9,148124,68,BT549,1
6450551,112,36314,46,BT549,0
5453,33,208908,75,BT549,0
5394,31,5291,29,BT549,0
60198,51,667490,93,BT549,0
11525740,135,5360373,108,BT549,0
132971,66,2708,10,BT549,0
6194,38,3062316,102,BT549,1
132971,66,2141,4,BT549,1
9854073,115,5291,29,BT549,0
9927978,120,451668,88,BT549,0
5790,35,54611422,176,BT549,0
135398738,192,3367,15,BT549,0
36314,46,60699,52,BT549,0
11683,43,60699,52,BT549,0
6239,39,387447,82,BT549,0
6450551,112,32874,45,BT549,0
135398738,192,2187,5,BT549,0
25136944,161,457193,91,BT549,1
4842,27,4114,23,BT549,0
249332,79,77082,59,BT549,0
5453,33,5311,30,BT549,1
3081361,103,5426,32,BT549,1
454216,90,4114,23,BT549,0
3902,21,3367,15,BT549,0
6450551,112,62770,54,BT549,0
249332,79,208908,75,BT549,0
123631,64,5935,37,BT549,0
3385,16,54611422,176,BT549,0
25126798,160,644241,92,BT549,1
457193,91,208908,75,BT549,1
24964624,156,56649450,180,BT549,1
2123,3,148121,67,BT549,0
163659,72,176871,74,BT549,0
4212,25,6194,38,BT549,0
216326,77,3385,16,BT549,1
24197464,153,60699,52,BT549,0
3062316,102,3690,20,HS578T,0
6194,38,457193,91,BT549,0
216326,77,3367,15,BT549,0
4842,27,2907,13,BT549,0
5035,28,5453,33,BT549,1
4212,25,57469,50,BT549,0
36462,47,5453,33,BT549,0
96312,60,32874,45,BT549,0
5035,28,4842,27,BT549,1
104741,61,54611422,176,HS578T,0
667490,93,2578,8,BT549,0
5284616,104,6239,39,BT549,1
11525740,135,454216,90,BT549,0
29327,44,4114,23,BT549,0
5360373,108,216239,76,BT549,0
216326,77,1805,2,BT549,1
5311,30,5329102,106,BT549,0
6450551,112,644241,92,BT549,0
5790,35,444795,86,BT549,0
4211,24,57469,50,BT549,0
2478,7,135401907,193,BT549,0
6442177,110,451668,88,BT549,1
123608,63,29327,44,BT549,0
216326,77,5311,30,BT549,1
5291,29,208908,75,BT549,0
25126798,160,148121,67,BT549,1
62770,54,400633,83,BT549,0
6239,39,40926,49,BT549,0
25126798,160,400633,83,BT549,0
25136944,161,148121,67,BT549,1
132971,66,11525740,135,BT549,1
10127622,123,25262792,163,KPL1,0
208908,75,5426,32,BT549,0
77082,59,400633,83,BT549,0
5453,33,5426,32,BT549,0
135410875,194,354624,80,BT549,0
25227436,162,24978538,157,KPL1,1
60198,51,148124,68,BT549,0
2708,10,5352062,107,BT549,0
4212,25,5746,34,BT549,1
123631,64,57469,50,BT549,1
71384,58,451668,88,BT549,0
104842,62,60699,52,BT549,1
123608,63,68740,57,BT549,0
23725625,152,16720766,147,KPL1,1
2123,3,6445540,111,BT549,0
2662,9,104842,62,BT549,0
4211,24,123608,63,BT549,1
5746,34,54611422,176,BT549,0
2708,10,2662,9,BT549,0
104741,61,2578,8,BT549,1
163659,72,3657,18,BT549,0
3367,15,3657,18,BT549,0
5311,30,60699,52,BT549,0
135398738,192,5426,32,BT549,0
5352062,107,4842,27,BT549,0
3385,16,444795,86,BT549,0
11626560,138,3385,16,BT549,0
5352062,107,163659,72,BT549,0
38904,48,6445540,111,BT549,0
2478,7,4114,23,BT549,0
5453,33,57469,50,BT549,1
49847690,171,44356648,166,MCF7,1
5035,28,104741,61,BT549,0
6252,40,6442177,110,BT549,1
400633,83,40926,49,BT549,0
3081361,103,148121,67,BT549,1
3902,21,9703,42,BT549,0
444795,86,3657,18,BT549,0
36462,47,354624,80,BT549,0
216239,76,4114,23,BT549,0
4212,25,2578,8,BT549,0
104842,62,2478,7,BT549,1
62770,54,6252,40,BT549,0
241902,78,387447,82,BT549,0
249332,79,5352062,107,BT549,0
3367,15,6442177,110,BT549,0
1805,2,3690,20,BT549,0
68740,57,2478,7,BT549,0
2708,10,29327,44,BT549,0
454216,90,5935,37,BT549,0
11525740,135,54611422,176,BT549,0
38904,48,29327,44,HS578T,0
49847690,171,3143,14,A549,1
1546,0,3367,15,BT549,0
249332,79,36314,46,MCF7,0
216326,77,96312,60,BT549,1
77082,59,4114,23,BT549,0
5426,32,9703,42,BT549,0
4212,25,123608,63,BT549,0
5035,28,62770,54,BT549,0
4212,25,1805,2,BT549,0
57340686,183,9858940,116,MDAMB468,0
2187,5,148121,67,BT549,0
135398501,191,156422,71,MDAMB468,1
5352062,107,9703,42,BT549,0
216326,77,11626560,138,BT549,0
6252,40,163659,72,BT549,0
452548,89,3690,20,BT549,0
104741,61,6239,39,BT549,0
5799,36,54611422,176,BT549,0
11626560,138,5291,29,BT549,0
4842,27,60699,52,BT549,0
3367,15,24197464,153,BT549,0
148124,68,4842,27,BT549,0
400633,83,2478,7,BT549,0
2123,3,2578,8,BT549,0
3081361,103,54611422,176,BT549,0
104842,62,5311,30,BT549,0
132971,66,126941,65,BT549,0
5799,36,126941,65,BT549,0
6450551,112,457193,91,BT549,1
3902,21,3657,18,BT549,1
5746,34,387447,82,BT549,0
354624,80,148124,68,BT549,1
126941,65,6239,39,BT549,0
25126798,160,38904,48,BT549,0
3690,20,40926,49,BT549,0
457193,91,400633,83,BT549,0
11488320,132,16720766,147,KPL1,0
4211,24,667490,93,BT549,0
2907,13,54611422,176,BT549,0
1805,2,3657,18,BT549,0
5453,33,24197464,153,BT549,1
10127622,123,11625818,137,KPL1,0
3657,18,104741,61,BT549,0
5035,28,444795,86,BT549,0
36462,47,3950,22,BT549,0
96312,60,5799,36,BT549,0
6442177,110,3690,20,HS578T,0
5799,36,2708,10,BT549,0
25126798,160,387447,82,BT549,0
5790,35,6252,40,BT549,1
25136944,161,2578,8,BT549,0
57519543,184,10127622,123,BT549,1
36314,46,5311,30,BT549,0
60198,51,387447,82,BT549,0
11488320,132,49867926,172,KPL1,1
2723601,96,29327,44,BT549,0
132971,66,104741,61,BT549,0
11683,43,441203,85,BT549,1
6442177,110,126941,65,BT549,0
4842,27,387447,82,BT549,0
36462,47,2662,9,BT549,0
5790,35,60699,52,BT549,0
135401907,193,57469,50,BT549,0
3367,15,40926,49,BT549,1
5799,36,60198,51,BT549,0
2187,5,400633,83,BT549,0
96312,60,356653,81,BT549,0
135398738,192,2907,13,BT549,0
216239,76,135401907,193,BT549,0
25126798,160,441203,85,BT549,1
249332,79,5426,32,BT549,0
9854073,115,5453,33,BT549,0
5394,31,9703,42,BT549,0
24776445,154,3385,16,BT549,0
24776445,154,2662,9,BT549,1
104842,62,40926,49,BT549,0
9854073,115,354624,80,BT549,0
9927978,120,4114,23,BT549,0
667490,93,354624,80,BT549,0
457193,91,2478,7,BT549,0
2123,3,5790,35,BT549,0
5799,36,36462,47,BT549,0
11525740,135,3062316,102,BT549,1
6239,39,3690,20,BT549,0
2733525,97,2578,8,BT549,0
3690,20,441203,85,BT549,0
400633,83,5360373,108,BT549,0
11525740,135,24197464,153,BT549,0
5394,31,5311,30,BT549,0
3950,22,3690,20,BT549,0
2662,9,5426,32,BT549,0
9854073,115,9927978,120,BT549,0
3950,22,451668,88,BT549,1
148124,68,1805,2,BT549,1
457193,91,54611422,176,BT549,0
208908,75,216239,76,BT549,0
148124,68,208908,75,BT549,1
148124,68,441203,85,BT549,1
5394,31,208908,75,BT549,0
9854073,115,126941,65,BT549,0
9927978,120,2141,4,BT549,0
11626560,138,6445540,111,BT549,0
3062316,102,2478,7,BT549,0
24776445,154,441203,85,BT549,0
2478,7,176871,74,BT549,0
25023738,158,9926586,119,MDAMB468,1
6194,38,441203,85,BT549,0
3902,21,5352062,107,BT549,0
104741,61,356653,81,BT549,0
38904,48,3690,20,BT549,1
2708,10,42611257,164,BT549,0
452548,89,241902,78,BT549,0
216326,77,6442177,110,BT549,1
10127622,123,2733526,98,KPL1,0
5790,35,5291,29,BT549,0
4212,25,60699,52,BT549,1
3385,16,3062316,102,BT549,0
3081361,103,24856436,155,ZR751,1
5291,29,163659,72,BT549,0
5035,28,3367,15,BT549,0
9956119,122,11373846,131,MDAMB468,1
62770,54,5426,32,BT549,0
11525740,135,5352062,107,BT549,0
5453,33,5935,37,BT549,0
71384,58,3950,22,BT549,1
3081361,103,387447,82,BT549,0
2723601,96,54611422,176,BT549,0
9703,42,3690,20,BT549,1
11525740,135,5329102,106,BT549,0
5035,28,132971,66,BT549,1
25227436,162,16681698,145,KPL1,0
5291,29,2141,4,BT549,0
216326,77,3685,19,BT549,1
57469,50,2578,8,BT549,0
457193,91,454216,90,BT549,1
2123,3,3657,18,BT549,0
3950,22,5746,34,BT549,1
135398738,192,1805,2,BT549,0
2478,7,2187,5,BT549,0
148121,67,387447,82,BT549,1
5394,31,2141,4,BT549,1
11373846,131,44462758,167,MDAMB468,1
123631,64,11717001,141,KPL1,1
36462,47,241902,78,BT549,0
208908,75,5799,36,BT549,0
6194,38,11626560,138,BT549,0
249332,79,1805,2,BT549,1
60198,51,5360373,108,BT549,0
24776445,154,135410875,194,BT549,1
354624,80,5426,32,BT549,0
5935,37,2907,13,BT549,0
2662,9,6442177,110,BT549,0
1546,0,3685,19,BT549,0
1546,0,216239,76,BT549,0
4212,25,2187,5,BT549,0
5394,31,5284616,104,BT549,0
6450551,112,77082,59,BT549,1
3081361,103,667490,93,BT549,0
3081361,103,24978538,157,ZR751,0
5035,28,3685,19,BT549,0
356653,81,3062316,102,BT549,0
4842,27,3690,20,BT549,0
2662,9,216239,76,BT549,0
135410875,194,29327,44,BT549,0
25136944,161,1805,2,BT549,0
40926,49,2578,8,BT549,1
135410875,194,71384,58,BT549,1
5291,29,2578,8,BT549,0
71384,58,216239,76,BT549,1
5352062,107,60699,52,BT549,0
4212,25,176871,74,BT549,0
60198,51,3685,19,BT549,0
6239,39,176871,74,BT549,1
5035,28,3690,20,BT549,0
5284616,104,5352062,107,BT549,0
11626560,138,5453,33,BT549,0
25126798,160,68740,57,BT549,1
1805,2,454216,90,BT549,0
9854073,115,5935,37,BT549,0
24978538,157,131729795,189,A549,1
25126798,160,42611257,164,BT549,0
123631,64,4211,24,BT549,0
11525740,135,452548,89,BT549,0
16659841,144,6442177,110,KPL1,0
148124,68,2478,7,BT549,1
6450551,112,5284616,104,BT549,0
135410875,194,6239,39,BT549,1
5360373,108,54611422,176,BT549,0
6450551,112,123608,63,BT549,0
3950,22,208908,75,BT549,0
3950,22,32874,45,BT549,0
452548,89,36314,46,BT549,0
5035,28,2907,13,BT549,0
2123,3,2662,9,BT549,0
23725625,152,49867926,172,KPL1,0
123631,64,11656518,139,KPL1,0
2723601,96,2478,7,BT549,0
132971,66,3902,21,BT549,1
126941,65,6445540,111,BT549,0
11626560,138,457193,91,BT549,1
156422,71,2779853,99,MDAMB468,0
11626560,138,249332,79,BT549,0
3081361,103,62770,54,BT549,0
71384,58,135398738,192,BT549,1
11683,43,667490,93,BT549,0
123631,64,2141,4,BT549,0
3367,15,2141,4,BT549,1
135398501,191,9956119,122,MDAMB468,1
4212,25,68740,57,BT549,0
11683,43,135401907,193,BT549,0
6252,40,2733525,97,BT549,0
25227436,162,2719,11,KPL1,0
9854073,115,2708,10,MCF7,0
3950,22,5394,31,BT549,1
5291,29,24197464,153,BT549,0
11525740,135,5035,28,BT549,1
62770,54,57469,50,BT549,0
9926586,119,44462758,167,MDAMB468,0
354624,80,5360373,108,BT549,1
249332,79,60699,52,BT549,0
5035,28,68740,57,BT549,1
216326,77,241902,78,BT549,1
5394,31,3685,19,BT549,0
6442177,110,60699,52,BT549,0
4212,25,354624,80,BT549,1
6194,38,2141,4,BT549,0
452548,89,104842,62,BT549,1
1546,0,5329102,106,BT549,0
68740,57,2907,13,BT549,0
9854073,115,60699,52,BT549,0
2708,10,5426,32,BT549,0
356653,81,5935,37,BT549,0
11626560,138,24197464,153,BT549,0
132971,66,42611257,164,BT549,0
36314,46,5426,32,BT549,0
3902,21,667490,93,BT549,0
132971,66,77082,59,BT549,1
11488320,132,25262792,163,BT549,0
71384,58,11626560,138,BT549,0
148124,68,6239,39,BT549,0
3081361,103,17754438,149,ZR751,0
5790,35,148121,67,BT549,1
38904,48,3062316,102,BT549,0
71384,58,208908,75,BT549,0
71384,58,457193,91,BT549,1
2723601,96,2578,8,BT549,0
4212,25,3385,16,BT549,1
62770,54,1805,2,BT549,0
49847690,171,54761306,178,A549,1
71384,58,354624,80,BT549,0
16659841,144,24964624,156,KPL1,1
11152667,126,11656518,139,KPL1,1
3385,16,249332,79,BT549,0
24964624,156,17755052,150,BT549,1
6239,39,32874,45,BT549,0
667490,93,356653,81,BT549,0
5790,35,454216,90,BT549,0
123631,64,1805,2,BT549,1
104842,62,1805,2,BT549,0
6194,38,104842,62,BT549,0
135410875,194,5790,35,BT549,0
38904,48,163659,72,BT549,0
2187,5,5935,37,BT549,0
135410875,194,6252,40,BT549,0
6194,38,208908,75,BT549,0
24776445,154,60699,52,BT549,0
60198,51,2907,13,BT549,0
3902,21,2478,7,BT549,1
3385,16,9703,42,BT549,0
148121,67,2141,4,BT549,0
23725625,152,49867930,173,KPL1,0
644241,92,6239,39,BT549,0
249332,79,4211,24,MCF7,0
2708,10,2907,13,BT549,0
452548,89,104741,61,BT549,0
123608,63,60699,52,BT549,0
38904,48,9703,42,BT549,0
5426,32,4114,23,BT549,1
3081361,103,135330301,190,ZR751,0
24776445,154,4114,23,BT549,1
71384,58,148121,67,BT549,0
6445540,111,441203,85,BT549,0
62770,54,40926,49,BT549,0
3950,22,356653,81,BT549,0
2123,3,40926,49,BT549,0
135410875,194,60699,52,BT549,0
2141,4,441203,85,BT549,0
11626560,138,5746,34,BT549,0
241902,78,5352062,107,BT549,0
60699,52,441203,85,BT549,1
11152667,126,16719221,146,KPL1,1
6252,40,5746,34,BT549,1
1546,0,4842,27,BT549,0
9884685,118,25023738,158,MDAMB468,0
163659,72,400633,83,BT549,0
2708,10,6239,39,BT549,0
9854073,115,104842,62,BT549,0
25136944,161,42611257,164,BT549,0
71384,58,3657,18,BT549,1
38904,48,6239,39,HS578T,0
216239,76,4211,24,BT549,1
135398738,192,2123,3,BT549,0
62770,54,2578,8,BT549,0
96312,60,5284616,104,BT549,0
208908,75,57469,50,BT549,0
36314,46,4211,24,BT549,0
36462,47,1805,2,BT549,1
132971,66,667490,93,BT549,0
6194,38,2733525,97,BT549,0
454216,90,148124,68,BT549,1
454216,90,387447,82,BT549,1
2907,13,3685,19,BT549,0
23725625,152,56946894,182,A549,0
126941,65,3367,15,BT549,0
96312,60,400633,83,BT549,0
60198,51,2578,8,BT549,1
123631,64,11178236,128,KPL1,0
77082,59,5935,37,BT549,0
3902,21,4211,24,BT549,0
4212,25,3367,15,BT549,0
354624,80,4114,23,BT549,0
62770,54,123608,63,BT549,0
4211,24,5426,32,BT549,1
400633,83,6445540,111,BT549,0
216326,77,104842,62,BT549,0
2478,7,451668,88,BT549,1
4212,25,2478,7,BT549,0
1546,0,667490,93,BT549,0
6252,40,104741,61,BT549,0
68740,57,176871,74,BT549,0
3690,20,6445540,111,BT549,0
51039095,174,9933475,121,MCF7,0
60198,51,356653,81,BT549,0
6442177,110,148121,67,HS578T,0
25227436,162,24964624,156,KPL1,1
38904,48,96312,60,BT549,0
6450551,112,11525740,135,BT549,1
135401907,193,441203,85,BT549,0
60198,51,5291,29,BT549,1
5394,31,3690,20,BT549,0
6252,40,135401907,193,BT549,0
3081361,103,6239,39,BT549,1
11525740,135,3690,20,BT549,1
25136944,161,2907,13,BT549,0
5799,36,104741,61,BT549,0
135398738,192,1546,0,BT549,0
457193,91,5291,29,BT549,0
135398738,192,42611257,164,BT549,1
6194,38,68740,57,BT549,0
1805,2,135401907,193,BT549,0
5394,31,104741,61,BT549,0
62770,54,208908,75,BT549,0
249332,79,6445540,111,BT549,0
60198,51,216239,76,BT549,1
444795,86,356653,81,BT549,0
644241,92,441203,85,BT549,0
5311,30,176871,74,BT549,0
444795,86,2578,8,BT549,0
457193,91,163659,72,BT549,1
60198,51,104741,61,BT549,1
2662,9,104741,61,BT549,0
3657,18,135401907,193,BT549,1
36314,46,24197464,153,BT549,0
3062316,102,6239,39,BT549,1
4212,25,3902,21,BT549,0
96312,60,135401907,193,BT549,0
5291,29,176871,74,BT549,0
123631,64,208908,75,BT549,0
356653,81,208908,75,BT549,0
38904,48,1805,2,BT549,0
6194,38,3902,21,BT549,0
60198,51,5284616,104,BT549,0
36314,46,3685,19,BT549,1
3062316,102,454216,90,BT549,0
29327,44,3690,20,BT549,1
1805,2,5799,36,BT549,1
60198,51,241902,78,BT549,0
163659,72,3690,20,BT549,0
1805,2,104741,61,BT549,0
96312,60,4842,27,BT549,0
17755052,150,25262792,163,BT549,1
24197464,153,451668,88,BT549,0
71384,58,6239,39,BT549,1
62770,54,5360373,108,BT549,0
3385,16,5352062,107,BT549,1
644241,92,148121,67,BT549,1
11525740,135,356653,81,BT549,0
62770,54,3367,15,BT549,0
5935,37,387447,82,BT549,0
132971,66,1546,0,BT549,0
2578,8,6445540,111,BT549,0
3081361,103,6194,38,BT549,1
49847690,171,36462,47,A549,1
36462,47,451668,88,BT549,1
5311,30,6442177,110,BT549,0
216326,77,68740,57,BT549,0
3062316,102,126941,65,BT549,0
4842,27,32874,45,BT549,0
60198,51,208908,75,BT549,1
11626560,138,9854073,115,BT549,0
9884685,118,25126798,160,MDAMB468,0
9854073,115,3950,22,MCF7,0
2662,9,38904,48,BT549,0
62770,54,4211,24,BT549,0
29327,44,3685,19,BT549,0
2123,3,5311,30,BT549,0
667490,93,400633,83,BT549,0
9956119,122,57340686,183,MDAMB468,0
1805,2,3062316,102,BT549,0
25126798,160,36314,46,BT549,0
104741,61,96312,60,BT549,1
11488320,132,45375953,168,KPL1,0
17755052,150,10127622,123,BT549,1
356653,81,40926,49,BT549,0
25227436,162,49867930,173,KPL1,0
2723601,96,5284616,104,BT549,0
25023738,158,46215815,169,MDAMB468,0
1271002,94,2779853,99,MDAMB468,0
6194,38,9927978,120,BT549,0
16659841,144,104741,61,KPL1,1
6239,39,24197464,153,BT549,0
4212,25,71384,58,BT549,0
249332,79,644241,92,BT549,0
2733526,98,17755052,150,KPL1,0
135401907,193,29327,44,BT549,0
11683,43,104741,61,BT549,0
29327,44,441203,85,BT549,0
2141,4,3685,19,BT549,0
96312,60,5311,30,BT549,0
5790,35,356653,81,BT549,0
5035,28,29327,44,BT549,0
249332,79,3657,18,BT549,1
6450551,112,9703,42,BT549,1
3902,21,216239,76,BT549,0
23725625,152,17755052,150,BT549,1
5394,31,2478,7,BT549,0
10127622,123,49867926,172,KPL1,0
3902,21,6442177,110,BT549,0
208908,75,126941,65,BT549,0
132971,66,62770,54,BT549,0
6252,40,60699,52,BT549,1
11683,43,241902,78,BT549,0
123631,64,216239,76,BT549,1
2779853,99,46215815,169,MDAMB468,0
452548,89,38904,48,BT549,0
5291,29,216239,76,BT549,0
66541,56,9858940,116,MDAMB468,0
3902,21,60699,52,BT549,0
5790,35,4211,24,BT549,0
104842,62,163659,72,BT549,0
5360373,108,3690,20,BT549,0
24776445,154,38904,48,BT549,0
2123,3,3367,15,BT549,0
6442177,110,25227436,162,KPL1,1
11525740,135,2662,9,BT549,1
10127622,123,24978538,157,KPL1,0
9863776,117,46215815,169,MDAMB468,0
5035,28,135398738,192,BT549,0
5394,31,148124,68,BT549,0
2733525,97,208908,75,BT549,0
5352062,107,5935,37,BT549,0
644241,92,29327,44,HS578T,0
60198,51,71384,58,BT549,0
68740,57,2187,5,BT549,0
3367,15,354624,80,BT549,0
5790,35,40926,49,BT549,0
5035,28,2141,4,BT549,1
5284616,104,57469,50,BT549,0
6239,39,4114,23,BT549,1
2141,4,60699,52,BT549,0
644241,92,24197464,153,BT549,0
23725625,152,11626560,138,KPL1,1
60198,51,249332,79,BT549,0
5284616,104,241902,78,BT549,0
135398738,192,6194,38,BT549,0
24776445,154,4211,24,BT549,1
249332,79,400633,83,BT549,0
3062316,102,5799,36,BT549,0
4211,24,68740,57,BT549,0
9703,42,5746,34,BT549,0
356653,81,441203,85,BT549,0
11525740,135,3902,21,BT549,1
2907,13,441203,85,HS578T,0
11626560,138,4842,27,BT549,0
11525740,135,4211,24,BT549,1
38904,48,5329102,106,BT549,0
24776445,154,3367,15,BT549,0
25126798,160,452548,89,BT549,0
